id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
english/wolcotjo/Z300541860,24,16,32
american/am0654/Z300169136,10,8,12
english/swaincha/Z200502282,12,6,24
c20-american/am20133/Z300228549,4,2,48
english/wattsala/Z200522073,78,63,90
american/am0789/Z300173596,13,13,14
c20-english/ep30127/Z300606198,5,2,14
english/masseyge/Z300426623,22,14,24
english/barlowge/Z300269981,10,10,14
english/barneswi/Z300272590,22,14,32
american/am0338/Z200156057,26,14,38
american/am0480/Z300161512,24,18,28
english-ed2/ep2198/Z300650207,23,14,24
c20-english/ep83001/Z400300205,44,36,52
english/rawnsley/Z300472926,11,11,14
english-ed2/ep2086/Z200626363,74,52,85
english/sewardan/Z300482030,20,16,24
modern/car4201/Z300554430,25,16,64
english/cobbsamu/Z200315824,16,16,18
english/clarejoh/Z300313541,12,7,14
english/barlowge/Z200271179,17,15,21
c20-english/ep11001/Z200300998,72,41,92
c20-american/am22206/Z400249684,5,2,15
english-ed2/ep2086/Z200626387,10,6,12
american/am0093/Z200146200,9,6,16
english/lluelynm/Z200417141,13,4,13
english/fullerth/Z200376920,19,6,22
english-ed2/ep2189/Z200628396,20,18,20
english/fitzger1/Z200374479,46,32,48
english/hemansfe/Z400391785,19,17,22
american/am0747/Z200172074,10,0,17
english/mooretho/Z300444703,14,8,16
american/am0780/Z200173116,22,18,40
c20-american/am30024/Z300357432,7,3,14
english/sigerso1/Z200577497,20,17,20
english/wesleych/Z400524939,35,30,48
english/nesbited/Z300588245,31,19,37
english/stuarthy/Z200501035,13,12,14
english/merival2/Z200428654,36,31,48
c20-american/am22206/Z400249886,14,2,34
english/stoddart/Z300498275,11,6,18
english/alfordhe/Z300140562,11,2,44
c20-english/armitage/Z200608777,8,0,31
c20-american/am20046/Z300212477,6,2,8
english-ed2/ep2615/Z300675738,46,38,48
c20-english/ep20069/Z200579111,30,20,48
american/am0827/Z300174056,47,36,54
english/barlowge/Z500269478,11,8,14
english-ed2/hayesalf/Z200679319,10,6,20
c20-english/ep30067/Z400603173,7,0,32
english/behnaphr/Z300276400,20,10,23
c20-american/am20019/Z200205188,12,5,27
english/bartonbe/Z200273594,13,11,14
english/sbgamble/Z200491007,13,12,16
c20-american/am20055/Z300213275,4,0,19
english-ed2/ep2602/Z200674311,30,18,40
c20-american/am30075/Z200364054,10,4,28
english/duncombe/Z300344181,14,12,16
english/wartont1/Z200521340,66,48,71
english/huntjame/Z200402550,10,9,18
american/am0313/Z200154777,17,6,24
english/rossetdg/Z500478400,4,4,14
english-ed2/ep2469/Z300663531,16,10,25
american/am0588/Z300166223,12,4,35
english/arnoldsi/Z200263689,23,19,33
c20-american/am23010/Z300250658,0,0,18
english/keatsjoh/Z200408009,30,19,36
english-ed2/ep2548/Z300670260,10,8,20
english/cowleyab/Z300322615,47,35,54
english/paynejoh/Z400458535,54,42,56
faber/fa2501/Z300566114,6,4,20
english/paynejoh/Z400458156,14,11,14
english/thornbur/Z200510118,189,142,200
c20-american/am20132/Z300227985,4,2,30
english/francisp/Z400376177,63,44,72
english/thomsoni/Z200509619,59,40,74
c20-english/ep30101/Z300604847,19,0,35
american/am0382/Z200158698,31,26,60
american/am1247/Z300193995,16,16,16
american/am0214/Z300151352,6,0,12
english/allingha/Z300142146,20,16,24
c20-american/da22040/Z300203361,28,20,36
english/empecke/Z300351131,14,12,14
c20-american/am30158/Z300428110,6,2,24
english/wardedwa/Z300517991,16,12,20
c20-english/ep82001/Z300608387,47,33,54
english/swaincha/Z200502100,41,38,44
english/warrenjo/Z200521235,10,8,14
english/rhoadesj/Z200473743,12,12,16
c20-american/am22124/Z400297881,10,10,14
english-ed2/ep2430/Z200661375,26,12,32
american/am0559/Z300164816,27,25,28
english/bartonbe/Z200273550,28,28,44
english-ed2/ep2471/Z300663757,16,12,16
modern/ent2601/Z300573873,11,0,34
english/hyslopja/Z200402769,46,33,52
c20-american/am23101/Z300257488,14,8,16
modern/car2501/Z400552017,12,6,16
c20-english/maxwell/Z200610378,7,0,20
american/am0065/Z300207249,30,22,32
english/wordswwi/Z300543419,10,8,14
american/am1041/Z200182941,12,10,20
english/murrayro/Z200448962,12,8,12
english-ed2/ep2491/Z200664595,12,10,14
english/havergal/Z400388090,12,8,16
c20-african-american/da22025/Z200571307,11,0,39
english/wardfred/Z300520589,61,51,70
english/speedsam/Z200495897,15,8,16
english/shawcuth/Z200483769,27,18,28
american/am0285/Z200154058,6,3,12
english/william3/Z200536946,9,4,14
american/am1302/Z200198190,43,17,53
c20-american/am23113/Z300381048,51,6,92
english/wattsisa/Z300523183,29,17,31
american/am0065/Z200206550,29,23,30
english/hawkshaw/Z200388946,16,16,18
english/wattwill/Z300523658,24,18,24
english/dayjames/Z200336001,24,22,24
american/am1344/Z300201085,20,10,27
c20-american/am20117/Z200223384,5,0,21
modern/car3401/Z300135226,17,6,24
english/aikinann/Z200139508,27,20,32
english/swaincha/Z200501840,16,4,24
c20-english/ep41001/Z300306327,27,16,32
english-ed2/ep2579/Z200673605,8,4,20
english/dixonric/Z200339360,10,10,12
english/mooretho/Z300444924,20,12,24
c20-american/am23019/Z200251745,27,4,64
c20-american/am22150/Z300244328,5,2,27
english/bishopsa/Z300280573,11,9,11
english/lambchar/Z200411197,45,30,56
english/spencerw/Z300495974,14,8,16
english/wolcotjo/Z300541596,56,46,66
english-ed2/bellhenr/Z200646905,63,48,72
c20-american/am23072/Z200305766,10,8,10
c20-american/am22057/Z300233900,92,24,99
c20-american/ad20010/Z300138147,2,0,10
american/am1302/Z200198162,38,24,40
english/wesleych/Z400525272,27,18,32
english/wesleych/Z400526159,22,15,24
modern/car3204/Z300552515,8,0,25
c20-american/am20014/Z300204095,4,2,53
english/stevens2/Z400497262,50,44,52
english/arnoldsi/Z300263623,12,12,18
english/blakewil/Z300282299,0,0,16
c20-english/ep20026/Z300594899,23,20,31
c20-english/shapcott/Z300610620,6,0,40
english/rawnsley/Z300472751,12,11,14
c20-english/ep17001/Z300303719,7,0,18
american/am0912/Z200176191,48,42,50
english/wesleych/Z400528527,10,8,18
c20-american/am20117/Z300222777,15,4,22
c20-american/am22041/Z300232724,18,0,39
english/cunning2/Z300325783,22,16,48
english/ellisonh/Z300348570,11,6,14
english/ayresphi/Z300265695,18,14,18
english-ed2/ep2251/Z300652874,58,32,65
english/ellisonh/Z300348839,10,2,16
english/crabbege/Z300323594,34,30,40
english/whitehen/Z300535034,37,30,41
english-ed2/bellhenr/Z300646737,26,4,34
c20-english/ep17001/Z300303252,2,2,15
english/montgoro/Z300443802,79,60,92
american/am0706/Z200170672,50,40,52
english/wesleys2/Z200533501,58,39,68
modern/car4503/Z300555174,3,0,11
english/burnsrob/Z200293031,24,22,32
american/am1021/Z200182414,35,16,48
american/am0027/Z400144668,14,10,15
modern/car1801/Z500548214,8,0,26
english/wiltonri/Z300539048,40,30,48
english/bluntwil/Z300283315,13,7,14
c20-english/ep17001/Z300303338,10,8,16
english/ellisonh/Z300348656,14,11,14
c20-english/ep65001/Z300308251,55,46,69
english/montagul/Z300443116,12,8,24
english/greenwel/Z300382728,58,44,68
american/am0291/Z300154395,12,8,15
american/am0559/Z300164768,14,8,24
modern/car1901/Z200548426,8,0,12
english/crashawr/Z300324347,52,27,62
english/wesleych/Z400532061,16,8,16
c20-english/car3401/Z300135235,54,38,72
english/rawnsley/Z200472722,12,11,14
english/oxenhamh/Z200453586,23,16,32
english/bluntwil/Z300283302,14,12,14
african-american/mooreali/Z200444496,14,10,31
c20-american/am30030/Z300358169,4,0,18
c20-english/ep20069/Z200579131,4,0,10
english/robinmar/Z300475656,30,24,36
american/am0780/Z300172932,49,42,49
american/am1120/Z200190954,12,12,14
c20-american/am30199/Z300569074,5,2,24
african-american/mcclella/Z200427536,12,10,14
english/ellisonh/Z300348801,27,22,28
english/todhunte/Z200511240,30,24,36
english/ellisonh/Z300348296,14,14,14
english/lawlesse/Z300414399,30,24,30
american/am0182/Z300150256,11,4,14
english-ed2/ep2480/Z200664348,8,4,16
english-ed2/ep2432/Z200661577,81,35,89
american/am1181/Z200192282,80,66,96
english-ed2/ep2359/Z300655797,27,22,32
c20-american/am20127/Z300226111,22,4,38
english-ed2/ep2564/Z300672282,55,26,88
english/aikinann/Z300139560,17,8,36
faber/fa0701/Z200558057,12,8,24
english/wiltonri/Z200538908,15,8,15
english/munbyart/Z200448099,12,12,16
english/allingha/Z200141183,11,8,14
american/am1089/Z300188875,19,12,36
c20-american/am20067/Z300214010,28,26,30
c20-american/am20007/Z400202756,18,12,24
english/bennettw/Z300277489,21,10,27
c20-african-american/da20081/Z200330397,19,8,29
english/cookeliz/Z300320048,23,16,24
english/rawnsley/Z200472057,53,36,64
english/paynejoh/Z200458907,12,8,14
c20-american/am30158/Z300428186,7,0,24
english-ed2/ep2469/Z300663556,10,10,16
english/robinmar/Z200475570,14,12,16
english/hopkinsj/Z400399333,41,36,46
c20-american/am20097/Z300216870,7,2,15
english/stanley1/Z200496317,16,12,20
english/smithwa2/Z200489923,26,19,30
american/am0338/Z200157172,22,22,24
english-ed2/ep2564/Z300672649,17,14,17
c20-american/am22087/Z200235681,7,2,12
english/thompsfr/Z300568853,28,20,42
english/montgoja/Z300443612,46,32,54
american/am1198/Z200192855,22,16,24
c20-english/ep20159/Z300601053,18,9,34
american/am1318/Z300199053,24,16,28
african-american/hollyjos/Z200398239,18,14,22
c20-african-american/da22004/Z200570735,14,0,42
american/am0559/Z300164826,12,10,14
english/keachben/Z200407587,14,12,24
c20-american/am22124/Z300298107,2,0,14
c20-english/ep58001/Z300607449,11,11,22
english-ed2/ep2253/Z200630951,14,8,20
english/gossesir/Z200587771,14,12,14
english/thomaswi/Z200509105,41,24,99
english/cottonna/Z300321924,8,8,14
c20-american/am23072/Z200305590,0,0,10
american/am1247/Z300194198,20,18,24
c20-english/ep30038/Z300602462,15,0,33
c20-english/ep20160/Z300601472,11,2,25
english/burnsrob/Z200293139,12,10,28
american/am0474/Z200161321,25,22,28
english/rawnsley/Z200472328,13,8,14
c20-english/ep17001/Z300303716,8,4,13
c20-english/ep20126/Z300598431,6,0,28
c20-african-american/da20041/Z300327625,17,0,26
english/pittchri/Z200462183,58,45,64
c20-american/am22206/Z400250133,24,4,69
english/colerhar/Z400316569,34,27,37
english/wardfred/Z300519747,21,18,24
english/glanvilj/Z500379347,82,62,87
english/gilberws/Z200378869,56,38,72
english-ed2/ep2640/Z200677778,26,21,40
english/princejo/Z500465514,33,26,40
english/swinburn/Z300503201,13,12,14
english/davistho/Z300335938,34,20,49
c20-english/ep17001/Z300303207,2,0,39
american/am0977/Z500178496,13,6,16
american/am0214/Z300151240,10,6,10
american/am0372/Z300157690,12,8,14
english/stuarthy/Z200501152,12,12,14
english/william3/Z200536956,26,16,33
english/brydgess/Z300290995,14,13,14
c20-american/am30023/Z300356365,16,4,56
english/procterb/Z300466533,29,22,55
c20-african-american/da20005/Z300133534,17,2,68
c20-english/car2902/Z300134633,11,2,12
english/wolfecha/Z200541920,15,12,24
c20-american/am20033/Z300211024,4,0,25
english/amhurstn/Z200259528,58,47,68
american/am0625/Z200167662,156,132,172
english/sedleysi/Z400481820,41,28,47
english/wesleych/Z500530585,12,12,16
english/washbour/Z200521548,73,46,80
english-ed2/ep2609/Z200674780,10,4,12
english/scottwil/Z200481266,57,12,88
english-ed2/ep2090/Z300626678,12,8,16
american/am0359/Z300157502,15,8,32
english/keategeo/Z200407868,39,23,43
english/bourdill/Z200284880,36,26,38
english/havergal/Z500388328,48,36,63
american/am0453/Z200160614,20,16,20
english/whytesam/Z400535739,76,58,100
english/barneswi/Z200272447,21,10,24
c20-american/am22202/Z300249251,4,0,17
american/am0117/Z200147601,88,71,100
american/am0582/Z300165219,24,18,32
english/jordanth/Z300406490,15,10,16
english/clarejoh/Z300313345,13,7,14
english/motherwe/Z300447440,34,31,42
english/cottonch/Z200321781,18,16,24
c20-english/car2902/Z300134646,9,0,15
english/bartonbe/Z200273323,20,18,24
c20-american/am30158/Z300428153,4,0,10
american/am0427/Z200159607,16,10,18
c20-american/am23086/Z300256493,8,2,20
c20-english/ep30107/Z300605066,15,11,19
american/am0925/Z200176661,52,32,64
modern/car2002/Z300135066,54,26,64
american/am0598/Z200166810,30,24,32
english-ed2/ep2378/Z200657867,22,8,40
english/keachben/Z200407610,18,14,24
american/am0628/Z200167812,24,18,28
c20-american/am20076/Z400214888,2,0,8
c20-english/ep12001/Z300301469,14,0,32
english/kendallw/Z300409581,53,42,54
english/anderso1/Z300260019,14,11,15
english/rawnsley/Z300472881,13,9,14
c20-african-american/da20005/Z300133496,2,0,12
english/wesleych/Z500531018,12,8,16
english/paynejoh/Z400458549,55,46,65
african-american/waldenal/Z200516672,4,2,16
english/boswells/Z200284350,19,14,32
c20-american/am22114/Z300242077,15,13,48
english-ed2/clarejoh/Z300313255,23,16,24
c20-english/ep40001/Z300306245,10,2,14
english/burnsrob/Z200293085,10,8,20
english/devereau/Z300337878,9,6,14
english/austinal/Z300546387,10,8,14
english/brownth1/Z500290340,10,8,20
c20-american/am20127/Z300226074,19,4,64
english/hughesjo/Z200401382,22,16,24
english/egertonh/Z200344881,77,55,88
c20-american/am20129/Z300227031,2,0,10
english/rawnsley/Z200472404,12,10,14
english-ed2/ep2283/Z200631883,30,24,36
c20-american/am22124/Z400297612,4,0,19
c20-american/am30002/Z200353527,16,12,16
english/behnaphr/Z300276540,34,24,44
american/am0998/Z300180863,34,30,48
c20-english/ep50001/Z300307340,12,6,14
english/welstedl/Z300524470,37,26,40
english/polwhele/Z200463173,27,15,32
american/am0240/Z200152428,36,20,56
english/wordswwi/Z400543238,13,9,14
c20-american/am30181/Z400486219,5,0,15
english/hanburyw/Z300536816,30,18,42
english/manganja/Z200424314,52,38,60
american/am0232/Z300151824,21,15,36
english/priormat/Z300465876,36,19,63
c20-american/am30082/Z300364347,4,0,20
c20-english/ep20005/Z200567320,18,16,27
c20-english/ep30038/Z300602426,9,0,21
american/am0182/Z300150526,47,34,55
english-ed2/ep2625/Z300676492,20,12,20
english-ed2/ep2552/Z200670597,48,34,56
english-ed2/ep2514/Z300667054,11,6,11
english/wesleych/Z400531598,14,12,16
american/am0383/Z200159009,12,9,16
english/behnaphr/Z300276379,10,10,18
english-ed2/ep2244/Z200630519,57,38,60
english/wattsisa/Z400522687,10,6,24
faber/fa0701/Z300557913,4,0,25
english-ed2/ep2496/Z300666558,24,12,40
american/am0182/Z300150259,10,6,14
english/hamilto1/Z200385184,12,11,16
american/am0134/Z200147908,19,2,44
english/barlowge/Z300270631,24,12,24
american/am0652/Z300168645,12,10,12
english/morriswi/Z300447246,31,22,36
english/rawnsley/Z200472544,14,9,14
c20-african-american/da20036/Z300327315,11,2,41
english/washbour/Z200521589,76,45,82
english/clarejoh/Z300313479,12,6,20
english/cuttsjoh/Z200325983,18,12,24
english/stuarthy/Z200500898,13,13,14
c20-african-american/da20041/Z200328101,35,12,40
english/montgoro/Z300444454,56,36,64
c20-english/maxwell/Z200610434,18,10,30
american/am0939/Z300177825,71,48,88
english/blakewil/Z400282415,6,4,10
english/merrickj/Z200428853,10,10,12
american/am1181/Z200192189,13,2,41
english/parnellt/Z300456073,58,41,60
c20-american/am30108/Z300368057,4,0,33
english/sigerso1/Z200577519,54,35,80
english/wadethom/Z300516555,12,12,14
english/dibdinch/Z200338563,14,12,14
english/wattwill/Z300523602,14,6,24
english-ed2/gravesal/Z300678977,29,23,32
english/parnellt/Z300456110,25,15,29
english/davistho/Z300335937,26,6,40
english/southeyr/Z300494172,20,8,26
english/byrongeo/Z300294494,36,27,52
english-ed2/ep2178/Z200648394,20,8,24
c20-english/ep30101/Z300604856,13,0,20
english/pfeiffer/Z200461014,12,10,14
american/am0359/Z200157276,63,50,72
english-ed2/tayloran/Z300504024,32,26,36
english-ed2/ep2302/Z200632347,78,37,96
english/thompsfr/Z300568677,27,9,62
c20-english/ep17001/Z300303255,16,12,20
c20-english/ep17001/Z400303960,12,4,12
english/wesleych/Z400527529,17,10,18
english/allingha/Z200141786,7,7,12
english/wesleych/Z500525751,12,8,16
english/priormat/Z200466013,12,11,13
english/duncombe/Z300344106,20,14,24
modern/car4503/Z300554946,40,8,68
english/steelean/Z200496462,25,25,28
english/clarejoh/Z300314671,18,12,24
english/wrangham/Z200544036,6,6,14
english/scottwil/Z300481330,10,8,15
english/baylynat/Z300274977,23,18,30
c20-american/am22028/Z200230782,37,5,55
english/warrenjo/Z200521194,30,25,32
english/ellisonh/Z300348610,11,8,14
american/am0604/Z200167252,40,32,44
english/colerhar/Z400316660,8,6,10
english/bensonar/Z200277949,12,6,14
english/barlowge/Z300269984,12,7,14
english-ed2/holmesed/Z200679439,31,20,48
american/am0685/Z500170228,12,6,16
english-ed2/ep2500/Z200666730,45,34,48
english/simcoxge/Z200486526,70,64,72
english/lyttoned/Z300420287,71,60,84
english/edwards2/Z200344707,12,10,14
english/whitehe1/Z300534921,12,12,12
american/am0338/Z200155839,117,87,126
american/am0291/Z300154393,19,11,22
c20-african-american/da20041/Z200327786,16,16,24
american/am0480/Z200161485,13,10,14
american/am1041/Z200182915,22,19,24
c20-american/am20002/Z200202082,21,0,36
english/smithwa2/Z200489915,16,16,18
c20-american/am30191/Z300552876,2,2,21
english/hoodthom/Z200398491,43,28,60
american/am1345/Z200201566,32,24,40
c20-english/ep20048/Z300596008,16,4,24
african-american/davisdan/Z200335801,64,50,72
english-ed2/ep2518/Z500668327,10,8,16
english/hawkerro/Z200388764,28,24,32
modern/ent2001/Z300574375,21,0,30
c20-american/am30181/Z300486164,4,0,60
english/wordswwi/Z400543203,14,12,14
english/howittma/Z300400525,55,47,60
english/barlowge/Z400271754,14,13,14
english/jonsonbe/Z200405958,12,11,14
english/bowrings/Z300285782,58,34,84
c20-english/ep20133/Z300598568,9,2,22
english/cobboldr/Z200315630,43,24,55
english-ed2/ep2564/Z300672455,9,6,10
c20-american/am23108/Z200136703,15,0,39
american/am0453/Z200160132,21,14,24
african-american/simpsonj/Z200486629,41,19,56
english/yearsley/Z200545338,47,38,54
english/wesleych/Z400531432,14,12,16
c20-american/am20027/Z400209086,25,4,49
english/barlowge/Z200270980,47,30,64
english-ed2/ep2218/Z400651305,14,13,28
english/wesleych/Z400524893,30,20,40
english-ed2/ep2433/Z200661778,26,21,33
english-ed2/ep2485/Z300664362,52,42,55
c20-english/ep03001/Z300300904,24,16,24
american/am0918/Z200176447,22,17,24
modern/car0802/Z300296245,5,2,20
english/walkerwi/Z200516738,24,20,28
c20-american/am22067/Z300234747,15,2,24
english/jordanth/Z200406546,15,14,18
english/keblejoh/Z300408320,24,18,28
c20-american/am23006/Z300250452,15,4,42
american/am0359/Z300157468,21,14,28
english/blackloc/Z200281280,53,42,60
american/am1066/Z300188586,16,2,41
english/devereau/Z300336747,33,28,40
english-ed2/tayloran/Z200504183,15,8,16
c20-english/binyonro/Z200732104,25,15,42
english/miscell3/Z300641584,77,50,80
english/garnettr/Z200377923,50,41,56
english/swinburn/Z300502901,4,2,11
american/am0291/Z300154353,14,11,14
english/paynejoh/Z300458213,14,14,20
english/wesleych/Z500531153,14,12,16
english/jeffreys/Z200404538,10,6,16
c20-american/am22128/Z300243584,22,4,37
english-ed2/ep2090/Z300626711,52,40,64
american/am1327/Z200199680,8,4,16
english/hoodthom/Z300398860,28,26,56
c20-american/am30062/Z400362938,3,0,14
english/rawnsley/Z200472117,12,12,14
english/crosland/Z200587499,62,12,79
american/am0453/Z200159924,33,20,40
american/am0182/Z300150314,24,22,28
c20-american/am20012/Z400328150,5,4,12
english/devereau/Z400337745,18,12,28
english/fletcher/Z300375133,9,5,12
c20-american/am30183/Z300509445,8,2,18
c20-english/ep20156/Z200586428,12,8,14
english/merrickj/Z200428841,16,16,16
english-ed2/ep2402/Z200659196,14,8,18
faber/fa3001/Z200566649,4,0,17
english/hemansfe/Z300391519,20,12,30
c20-english/car2902/Z300134393,14,12,14
english/miscell2/Z200439200,64,53,68
english/pringlet/Z500465649,39,28,56
faber/fa2401/Z200566063,0,0,22
c20-english/ep11001/Z200300983,13,6,19
c20-american/am20126/Z300225018,5,0,25
american/am1013/Z300181813,23,8,32
english/mackaych/Z300423166,25,18,32
c20-american/am23113/Z300381036,23,16,28
c20-english/ep58001/Z300607447,2,0,10
american/am0076/Z200145714,43,33,80
english-ed2/ep2198/Z200650370,20,17,24
c20-american/am30158/Z300428261,6,2,32
c20-american/am30158/Z300428408,25,6,42
english/whitehen/Z300535005,23,2,60
english-ed2/ep2253/Z200631004,20,12,24
american/am1346/Z300201789,12,7,14
modern/car2902/Z300134343,7,0,14
c20-american/am30158/Z300427926,0,0,15
modern/car5401/Z400556389,3,0,13
english/finchann/Z200374275,30,24,40
english/colersam/Z400317756,9,6,12
c20-american/am30108/Z200368480,17,4,37
c20-american/am22206/Z400249715,0,0,16
c20-african-american/da20018/Z200326722,12,10,15
c20-american/am30181/Z300486119,3,0,9
c20-african-american/da20060/Z300329216,9,0,29
english-ed2/bellhenr/Z200646836,14,12,16
c20-english/ep20004/Z300593419,0,0,12
english/paynejoh/Z300458202,27,20,36
english/kenyonjo/Z200409830,22,16,24
english-ed2/galenorm/Z200678787,8,6,12
english/wardfred/Z300518738,34,16,48
c20-american/am20108/Z400219530,3,0,24
english/hawkerro/Z200388693,24,23,27
c20-american/am22172/Z300247108,6,0,49
english/hamilto1/Z200385144,10,10,14
english-ed2/ep2518/Z300668737,20,14,20
english/barlowge/Z400270276,14,11,14
c20-american/am23019/Z300251764,12,0,54
english/kennedyc/Z200409731,14,10,14
english/stoddart/Z300498278,11,6,14
c20-american/am20103/Z300218155,11,2,28
american/am1247/Z300194104,18,14,18
english-ed2/ep2518/Z500668551,27,25,31
english/rossetch/Z400477886,8,6,12
american/am1273/Z200196906,26,16,56
english/bailliej/Z300266915,73,51,78
english/wattsisa/Z400522777,24,12,32
american/am1127/Z200191186,40,38,42
english/smedleyz/Z200488651,42,26,48
english-ed2/miscell3/Z200642731,35,24,44
english/pattison/Z400457929,20,16,28
english/rogerssa/Z300476237,15,2,25
american/am0027/Z300143637,10,10,14
english/wardfred/Z300520154,43,22,48
english/ingelowj/Z200403020,10,6,16
english-ed2/ep2379/Z300657997,28,10,34
english/shelleyp/Z300484120,13,8,15
english/danielg2/Z200331936,81,71,90
english/chambjam/Z300310565,18,14,20
english/wardfred/Z200519948,21,17,21
c20-american/am30108/Z300367800,20,9,30
english/crashawr/Z300324428,24,17,30
c20-american/am20027/Z600209043,54,15,94
english/jordanth/Z200406690,32,24,35
c20-english/ep20143/Z300600010,35,25,79
english/tupperma/Z300513123,55,50,64
english/milliken/Z300437223,8,6,12
english/costello/Z200321006,13,12,16
english/bartonbe/Z200273534,20,18,26
c20-english/ep30107/Z300605361,9,0,14
c20-american/am30151/Z300371903,16,2,21
c20-american/am22170/Z400245802,23,9,41
english-ed2/ep2564/Z300672376,12,12,14
english/dallasro/Z200331471,8,2,16
english/stuarthy/Z200499310,13,10,16
english-ed2/ep2432/Z200661709,35,14,53
american/am0643/Z200167905,59,39,66
english/william5/Z400537839,47,38,58
c20-american/am23072/Z300305216,9,7,15
american/am1247/Z300194042,33,16,40
english/nicholjo/Z200450253,24,16,36
english/speedsam/Z200495734,20,16,20
c20-american/am22114/Z200242381,9,6,27
c20-american/am22128/Z300243698,6,2,16
american/am0338/Z300156566,9,8,12
english/doddwill/Z200340135,38,35,42
c20-american/am30082/Z300364327,15,0,26
english-ed2/ep2178/Z200649661,24,18,24
english-ed2/ep2378/Z200657839,39,20,48
c20-english/ep20021/Z400578524,0,0,13
english/smartchr/Z400487835,60,43,64
english/trenchri/Z300512948,11,8,14
english/ellisonh/Z300348283,13,12,14
english-ed2/miscell3/Z300440924,5,4,12
english/vaughanh/Z400515662,23,16,30
english/wattwill/Z300523724,58,43,63
english/doughtyc/Z200556619,5,0,20
english/nortonca/Z200451335,38,30,52
english/mooretho/Z300445372,15,14,24
english/miscell2/Z300439748,44,24,51
english/tupperma/Z300513115,75,52,80
c20-american/am20104/Z300218728,23,6,28
english/landorwa/Z400412941,14,12,14
c20-american/am20127/Z300226142,2,0,27
c20-american/am30222/Z300569642,27,0,44
c20-american/am22150/Z200244419,18,3,32
c20-american/am20114/Z300220756,51,41,52
english/glenwill/Z200379435,12,8,20
english/tannahil/Z200503867,45,30,54
english-ed2/bellhenr/Z200646861,20,16,24
english/rossetch/Z300476868,24,24,30
c20-american/am22172/Z300247054,6,0,15
english/wardfred/Z300519626,19,16,24
english/charlese/Z300311054,24,16,24
english-ed2/ep2178/Z200649285,14,10,16
english/prattsam/Z200464874,25,18,36
english/praedwin/Z400464709,33,27,36
english/hughesjo/Z300401395,49,45,55
c20-american/ad20010/Z300138111,14,4,30
american/am0604/Z200167237,34,26,36
english/barlowge/Z200271400,10,8,14
c20-english/yeats/Z600351717,10,8,18
english-ed2/ep2493/Z300665869,26,21,30
african-american/benjamin/Z200277075,13,8,20
modern/car3401/Z400135141,8,0,24
c20-english/binyonro/Z300731776,23,12,36
american/am0582/Z300165212,23,23,40
english/lovibond/Z200418322,52,38,60
english/dyergeor/Z200344361,26,22,36
english/tupperma/Z200513541,22,14,24
c20-american/am22143/Z200557077,2,0,17
c20-american/am20133/Z400228382,7,0,9
modern/ent2001/Z300574507,16,2,48
american/am0065/Z300207121,75,55,76
american/am1302/Z400197748,11,0,43
english/norrisjo/Z200451156,14,8,16
english-ed2/miscell3/Z200441034,15,14,15
american/am1252/Z400194770,20,16,24
english/gayjohn/Z400378396,65,38,68
english/bartonbe/Z300273792,17,12,32
c20-american/am30012/Z300354753,15,3,60
american/am0652/Z200168810,13,8,40
c20-african-american/da20096/Z200331232,15,5,40
c20-american/am22158/Z300245010,19,4,38
english-ed2/ep2625/Z300676505,14,10,24
english/duncombe/Z300344089,27,20,30
english/jemmatca/Z200404607,32,6,37
american/am1302/Z200197639,44,28,50
english/urquhart/Z300515348,12,10,14
english/wesleych/Z400526756,10,8,12
english/wesleych/Z300526245,18,16,20
english/bennettw/Z300277750,13,13,14
american/am0027/Z300144655,134,104,170
c20-english/ep82001/Z300608358,22,14,24
english/oliphant/Z200452465,20,15,40
english-ed2/galenorm/Z200678130,24,14,27
english/dodsleyr/Z200340275,7,6,12
c20-american/am23101/Z300257579,8,4,18
english/wattsisa/Z300522414,26,18,40
english/humphrey/Z200401806,22,14,40
c20-african-american/da20041/Z200327983,12,4,37
c20-american/am22172/Z300246943,2,2,16
c20-american/am22122/Z400242983,10,6,25
american/am0359/Z300157437,22,16,44
english/popewalt/Z200464152,8,4,10
american/am0182/Z300150255,8,5,10
american/am0978/Z300179543,38,26,48
english-ed2/ep2478/Z300664246,40,25,44
c20-american/da22064/Z300298846,27,6,55
english/vaughanh/Z400515673,36,22,48
english/cowperwi/Z200323041,29,10,36
english/cowperwi/Z300323075,16,8,20
english/stevens4/Z300497751,14,12,14
american/am0232/Z300151745,12,8,16
english-ed2/ep2590/Z300674075,46,38,50
american/am0799/Z300173752,64,46,74
american/am1327/Z200199873,16,10,20
english-ed2/ep2220/Z300651885,74,64,80
english-ed2/ep2539/Z200669776,22,16,24
american/am0338/Z200155651,22,14,22
english-ed2/galenorm/Z200678793,42,36,48
english/wesleych/Z400524665,18,12,24
english/mantrich/Z200425100,12,12,14
american/am0939/Z300177277,11,11,14
american/am1040/Z200182764,49,30,52
english-ed2/galenorm/Z200678569,24,16,24
english/wesleych/Z300527125,29,20,36
american/am1327/Z200199755,12,8,14
c20-american/am20018/Z500204419,12,8,22
english/empecke/Z300350828,6,6,12
faber/fa0701/Z300557756,8,3,20
english-ed2/clarejoh/Z300314838,39,26,48
c20-american/am20024/Z400208120,50,36,70
faber/fa21501/Z300565750,20,6,52
english/johnsonl/Z300405243,14,14,18
