id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
c20-american/am30024/Z300357392,8,0,14
c20-american/am30073/Z200363819,3,0,13
english/tayloran/Z300504132,13,12,16
english/hakethom/Z200384286,10,8,14
english/hakethom/Z200384052,14,10,14
c20-african-american/da22011/Z300262721,11,2,17
english/mitchell/Z200441529,16,8,20
english/stevens1/Z200497049,14,8,20
c20-english/ep20010/Z300568057,9,0,20
faber/fa20402/Z200564688,12,10,14
modern/car3204/Z300552732,7,0,15
c20-english/maxwell/Z300610389,20,13,20
english/arwakere/Z200264417,12,10,16
english-ed2/miscell3/Z300440870,14,12,15
american/am0255/Z300153227,15,13,15
english-ed2/watsonsi/Z200681880,12,12,15
c20-american/am22057/Z300233891,6,0,15
american/am9011/Z300259102,13,10,14
english/popealex/Z200463502,17,12,20
american/am1107/Z300190136,13,12,15
c20-african-american/da20086/Z300330755,8,0,15
faber/ep20068/Z300596671,15,2,20
english/wesleych/Z400528214,13,4,16
english/wesleys2/Z300533530,11,7,13
american/am1327/Z200199385,10,10,14
english/wattsisa/Z300522629,13,8,16
english/prattsam/Z200464879,14,12,14
english/russellt/Z300480019,13,6,14
english/stuarthy/Z200501177,13,12,14
american/am1120/Z200191051,12,10,14
english/marstonp/Z400426063,12,10,14
c20-american/am22059/Z300233934,11,7,14
american/am1335/Z500200697,7,0,16
english/myersfre/Z300449289,12,10,14
english/arwakere/Z200264225,17,13,20
english/trenchri/Z300512930,11,8,14
english/sewardan/Z300482295,13,11,14
c20-american/am20007/Z400202811,6,4,12
english/hillaaro/Z200396858,14,12,14
english/wyvillsi/Z200544956,17,14,20
english/rawnsley/Z200472622,13,13,14
american/am0382/Z200158647,16,11,16
english/wesleych/Z400531696,16,6,16
american/am0509/Z500163227,13,8,15
english/pennecu1/Z200460010,16,14,16
c20-english/fa0201/Z300608495,9,6,14
english/fanshaw1/Z300372678,11,10,26
english/wordswwi/Z300542887,12,10,14
c20-english/ep20124/Z300582502,14,11,14
c20-english/ep30038/Z300602441,8,0,17
english/brownth2/Z200290586,14,6,20
american/am0545/Z300164267,14,14,14
english/benlowes/Z200277133,11,8,13
english/clarejoh/Z300312877,16,14,16
american/am0134/Z200147911,10,5,15
american/am0643/Z300168173,13,10,15
c20-english/ep33001/Z200299891,7,0,15
english/fullerth/Z200376992,14,12,14
english/doddwill/Z300340016,8,4,15
english/wesleych/Z400525257,15,6,16
c20-english/ep20133/Z300598538,12,6,19
c20-english/fa0201/Z300608529,11,2,14
english/goss20ep/Z300578172,14,10,16
african-american/thompso7/Z200509573,14,10,15
english/careyhen/Z200308981,14,13,14
c20-american/am20091/Z300216208,14,2,15
english-ed2/clarejoh/Z400314171,13,11,18
c20-english/ep30092/Z300604168,10,0,17
c20-english/abarnett/Z300683491,6,2,14
c20-american/am30062/Z400363200,8,0,15
english/pfeiffer/Z300461031,14,11,14
english/wesleych/Z500530867,12,6,16
english/wardedwa/Z200518289,13,9,20
english/stuarthy/Z200501137,11,10,14
english-ed2/ep2546/Z200670125,14,11,16
c20-american/am20127/Z300226282,6,0,16
modern/car5101/Z300556167,10,0,14
english/sewardan/Z300482268,13,12,14
english/prattsam/Z200464912,12,10,16
english/clarejoh/Z300314500,15,12,15
english/wordswwi/Z400543260,13,9,14
english/perronet/Z200460385,18,16,20
c20-american/am20117/Z200222639,8,2,15
english/wesleych/Z400525261,11,4,16
c20-english/ep84001/Z400577233,16,2,20
c20-american/am22172/Z300246970,13,0,16
english/downmanh/Z300341588,9,6,14
american/am0809/Z200173960,14,10,14
c20-american/am22028/Z200230931,9,2,18
english/procterb/Z300466475,14,12,16
c20-american/am20132/Z300227939,6,0,15
c20-american/am30130/Z300369602,15,2,19
english/bartonbe/Z300273661,14,12,14
american/am0160/Z200148652,7,7,20
english/ayresphi/Z300265582,13,9,14
english/granvill/Z200382062,13,10,16
american/am1335/Z400200806,13,11,15
english/barlowge/Z300269875,11,9,14
english/hawkshaw/Z200388963,14,12,16
english/cottonch/Z200321783,10,5,14
english/william5/Z300537925,32,20,32
c20-american/am20133/Z300228539,8,2,14
english/crabbege/Z300323589,16,7,20
english/clarejoh/Z300314676,10,6,16
english/fanemild/Z200372548,15,8,20
c20-american/am22086/Z400235610,8,2,13
c20-african-american/da20019/Z300326854,5,2,14
c20-english/ep20136/Z400598825,15,8,16
english-ed2/clarejoh/Z300313887,13,9,14
english/popewalt/Z200464075,8,2,14
american/am0338/Z200155962,12,6,14
english/suckling/Z200501445,13,7,20
english/glanvilj/Z400379379,15,11,17
english/mastersm/Z200427199,14,10,16
c20-english/ep20142/Z200584745,14,9,15
c20-english/ep30079/Z300603661,11,2,20
c20-english/ep30004/Z300601806,8,0,13
english/shawcuth/Z200483797,16,14,16
english/robinmar/Z300475794,13,13,14
english/flatmant/Z200374686,16,14,20
english/loversam/Z300418278,17,16,18
english-ed2/ep2525/Z200668983,16,9,20
english/rawnsley/Z200472500,12,12,14
english/wesleych/Z400528668,12,8,16
english/wardedwa/Z300517371,18,13,18
english/jordanth/Z200406743,9,6,14
english/fanshaw1/Z300372690,12,8,16
c20-american/am23033/Z300253407,12,6,16
modern/car2701/Z300552234,13,9,14
modern/car2802/Z300546756,10,3,20
english-ed2/ep2549/Z300670445,14,13,14
english/roweeliz/Z300479145,9,8,16
c20-american/am30130/Z400369333,6,0,14
c20-african-american/da20096/Z300331119,9,0,13
english/marstonp/Z400425918,12,11,14
english/lluelynm/Z200417232,13,11,18
faber/fa0802/Z200558144,9,0,20
english/elliotte/Z400346418,14,10,14
c20-english/ep58001/Z300607605,13,4,16
american/am0977/Z200178214,9,3,14
english/pyehenry/Z200467451,12,11,16
english/goldsmit/Z200379907,12,12,14
english/fullerth/Z200376908,14,12,16
english/kerpeter/Z300410012,19,15,20
c20-african-american/da20096/Z300331088,7,2,14
c20-american/am22085/Z200235519,14,11,14
english/pennecu1/Z200459998,14,12,18
c20-american/am20086/Z200215724,13,8,14
american/am0588/Z300165916,14,13,14
english-ed2/holmesed/Z200679705,14,12,14
english/alfordhe/Z300140678,13,10,14
english/chattert/Z300311211,14,10,16
c20-english/oxf0701/Z300586651,8,2,14
english/brownth1/Z300290241,16,14,16
faber/fa20402/Z300564483,14,10,14
english/colerhar/Z400316505,11,10,14
english/randolph/Z300471394,11,6,16
english/wesleych/Z400526473,13,12,16
c20-english/oxf1201/Z200610504,7,0,20
english/wattsisa/Z300522633,17,6,20
english/keblejoh/Z200408472,5,0,14
english/wattsisa/Z500523010,13,6,16
english/ramsayal/Z400471233,12,10,14
english/vaughanh/Z200515480,20,15,20
english/perronet/Z200460534,18,8,20
english/rossetch/Z300477913,15,12,16
english/rossetdg/Z400477996,12,7,14
c20-american/am22020/Z300229629,8,0,15
english-ed2/ep2196/Z300630081,10,10,13
modern/ent1401/Z200575400,10,0,20
english/lloydcha/Z300416786,11,8,14
c20-english/car1702/Z200296597,13,10,16
english/stuarthy/Z200501038,14,12,14
english/glenwill/Z200379518,13,8,20
english-ed2/ep2218/Z400651298,16,12,17
english/mantrich/Z300425145,12,12,14
english/clarejoh/Z200646626,13,10,14
modern/ent1202/Z300575656,8,0,14
english/anderso1/Z200259791,16,15,17
american/am0160/Z300148702,15,13,20
american/am0751/Z200172155,14,14,14
american/am0998/Z400180986,14,12,15
english/sblawes/Z300491577,11,8,15
c20-english/ep20015/Z200594560,0,0,15
c20-american/am23028/Z300252617,14,14,14
english-ed2/ep2117/Z300627579,17,12,19
english/elliotte/Z300346457,12,4,14
english/jordanth/Z200406343,12,12,14
english/deveresi/Z300338222,14,11,14
english/hardytho/Z200137596,12,9,15
american/am0596/Z200166688,13,6,16
english/blakewil/Z300282404,15,12,20
english/cavenmar/Z400310111,10,10,16
english/stephenj/Z300496572,12,12,14
english/habingto/Z300383811,12,9,14
c20-english/yeats/Z400351883,11,8,14
c20-english/car5301/Z300135870,12,10,14
english/rawnsley/Z300472792,10,7,14
c20-english/ep20160/Z300601621,8,0,14
english/priormat/Z300465880,12,10,15
american/am0666/Z200169666,13,8,14
english/quillina/Z200469712,13,10,14
english/barberma/Z200268449,16,10,18
c20-english/ep20136/Z400598841,16,8,16
english/sedleysi/Z300481766,13,11,17
english/oglegeor/Z300451834,14,12,14
c20-american/am22096/Z400236282,8,0,13
c20-african-american/da20096/Z300331101,6,0,13
english/hannaypa/Z300385818,12,8,14
c20-english/ep20004/Z300593365,18,10,20
english-ed2/ep2562/Z200671634,15,12,16
english/wesleych/Z300525031,15,13,20
english/bennettw/Z300277709,11,8,14
american/am0643/Z300168170,14,11,15
c20-english/ep41001/Z300306601,7,4,14
modern/car2002/Z300134994,10,0,17
english/wattsisa/Z400522773,12,4,16
english/monckmar/Z300442992,12,6,14
english-ed2/ep2564/Z300672605,13,10,14
english/habingto/Z200383741,10,6,14
english/william5/Z400537991,7,0,20
english-ed2/galenorm/Z200678832,15,9,16
c20-african-american/da20031/Z300327200,12,12,14
faber/fa20502/Z200564819,11,0,20
english/rawnsley/Z200472709,10,9,14
c20-african-american/da20102/Z300302592,6,0,17
c20-african-american/da20096/Z200331289,7,0,14
c20-american/am22090/Z300236169,8,2,16
american/am1346/Z300201827,13,9,14
c20-american/am23088/Z300256722,18,11,20
c20-african-american/da20026/Z200327139,12,9,14
c20-english/ep20104/Z300579804,13,8,17
english/polwhele/Z200463170,9,4,16
english-ed2/ep2181/Z200649818,16,8,16
english/shelleyp/Z300484126,13,7,14
english-ed2/ep2181/Z200649820,18,10,20
english/parnellt/Z300456103,19,11,20
english/stuarthy/Z200501202,14,9,14
c20-english/shapcott/Z200610576,9,0,14
c20-english/ep20026/Z300595024,16,12,20
c20-american/am20029/Z400210192,11,2,15
english/fletcher/Z300375171,15,12,16
english/wesleych/Z400532079,16,14,16
english-ed2/gravesal/Z200679067,12,10,15
english/bluntwil/Z300283368,14,10,14
english/barberma/Z200268444,16,12,16
english/suckling/Z200501462,13,11,14
english/aikinann/Z300139462,10,2,16
c20-american/am20127/Z300226144,9,2,15
english/fawkesfr/Z300372981,13,13,16
english/cobboldr/Z200315529,14,14,16
english/halljoh2/Z400384902,14,8,20
american/am0092/Z200146064,13,10,14
c20-english/ep20160/Z300601498,9,0,14
american/am0338/Z300156452,14,11,14
c20-english/car0802/Z300296093,11,0,20
american/am0291/Z300154521,22,15,22
english/sedleysi/Z400481785,16,10,18
english/pfeiffer/Z300461077,14,11,14
c20-english/ep30092/Z300604247,8,0,14
c20-english/car2902/Z300134424,9,8,14
c20-english/ep20079/Z200597063,6,0,13
c20-american/am22052/Z200233243,8,2,15
c20-english/shapcott/Z200610586,7,0,18
english/hillaaro/Z200397136,16,10,18
english/moultrie/Z400447876,14,9,14
english/caryhenr/Z300309346,11,9,14
english/hanburyw/Z400536899,14,12,16
english/ayresphi/Z300265703,8,6,14
c20-american/am30167/Z300453971,12,2,19
c20-english/abarnett/Z200683719,9,2,13
american/am1335/Z400200561,18,16,20
c20-english/oxf1201/Z200610511,6,2,13
english/mastersm/Z200427292,20,12,20
c20-american/am22172/Z300246960,4,2,14
c20-english/ep11001/Z200300973,14,12,14
c20-english/ep30092/Z400604479,12,0,14
english/galtjohn/Z300377196,14,13,14
english-ed2/ep2308/Z200653841,14,12,16
english/gayjohn/Z300378548,9,9,13
c20-american/da22064/Z300298797,5,0,13
english/nicollro/Z200450968,18,15,20
c20-english/ep41001/Z300306470,13,12,14
english/heywoodt/Z200396064,13,8,15
american/am0443/Z300159661,17,8,20
english/hakethom/Z200384244,14,14,14
c20-english/oxf1201/Z200610553,10,0,16
african-american/rowegeor/Z300479227,16,12,16
c20-english/oxf0701/Z300586628,7,2,20
english/brookehe/Z300288277,13,10,19
american/am0027/Z300143157,14,12,14
english/arnoldco/Z200263314,18,6,20
english/rossetdg/Z200478076,11,9,14
c20-english/ep20143/Z300599838,16,6,16
english/stevens4/Z300497859,12,10,18
c20-english/fa0201/Z200608697,4,2,13
english/rossetch/Z400477259,13,11,14
english/merival1/Z400428603,14,10,16
c20-american/am23033/Z300254450,9,2,15
c20-english/ep20078/Z200596767,8,0,15
english/ellisonh/Z300348817,13,13,14
english/jacobhil/Z200404024,10,9,15
english/clarejoh/Z200646443,12,8,14
english/wesleych/Z400528598,12,4,16
english/rawnsley/Z200472332,10,9,14
modern/ent1202/Z300575646,7,0,13
english/fullerth/Z300377014,18,14,18
english-ed2/clarejoh/Z300313369,14,12,16
c20-african-american/da20096/Z200331210,10,2,18
english/lluelynm/Z300417114,18,10,18
english/washbour/Z200521588,10,9,14
english/lyttoned/Z200420692,16,14,18
english/bourdill/Z200284647,12,12,14
american/am1160/Z200191820,12,12,16
american/am1335/Z500200689,12,10,16
american/am0027/Z300143862,10,9,14
english/collinst/Z200318132,9,4,14
english/deveresi/Z300338249,11,8,14
english/ellisonh/Z300346789,11,9,14
english/wesleych/Z400531468,11,8,16
c20-english/car1702/Z200296541,16,14,16
modern/car1702/Z300296504,11,8,14
english/tupperma/Z200513913,12,10,14
english/ayresphi/Z300265577,13,7,16
english/whytesam/Z200535677,14,14,16
c20-american/am20027/Z500208826,8,2,13
c20-american/am22124/Z400298238,11,5,15
american/am1346/Z300201828,10,6,14
modern/car4101/Z300554092,9,2,15
english/stevens1/Z200497073,15,13,20
c20-american/am23033/Z300254432,7,6,14
american/am0027/Z200142600,14,12,15
english/clarejoh/Z300313340,14,12,14
c20-american/am22166/Z300245231,0,0,14
c20-american/am20132/Z300228002,8,5,14
english/whitehe2/Z300534969,14,13,14
c20-american/am23108/Z300136591,12,6,18
american/am0584/Z300165471,10,10,16
english/granvill/Z200382108,12,8,14
english/barlowge/Z300269635,14,11,14
c20-english/ep30107/Z300605493,12,9,16
english/hughesjo/Z200401369,12,10,14
c20-english/fa0201/Z200608704,9,4,14
english-ed2/ep2625/Z300676484,16,8,20
english/bourdill/Z200284665,16,8,16
american/am0654/Z400169345,12,11,15
c20-american/am22071/Z300235034,5,0,15
c20-american/am30028/Z200358021,12,0,17
english/sbgamble/Z200491069,12,8,14
american/am0939/Z200176822,14,6,15
english-ed2/ep2549/Z300670443,14,14,14
english/wordswwi/Z400543068,14,11,14
english/sewardan/Z300482263,13,12,14
c20-english/maxwell/Z200610366,8,8,14
american/am0643/Z300168157,15,10,15
english/polwhele/Z300463114,13,6,14
english/prattsam/Z200464896,14,13,18
faber/fa1201/Z300559883,11,0,20
english/fawkesfr/Z400373036,10,6,14
modern/oxf0501/Z300214054,14,4,20
english/elliottc/Z200345610,13,9,14
english/griffinb/Z200383321,12,10,14
english/procterb/Z400466443,14,10,20
faber/fa0701/Z300557729,12,7,20
english-ed2/holmesed/Z200679734,14,10,14
english/wordswwi/Z400543202,12,11,14
english/philipot/Z200461292,19,10,20
english/haringt3/Z200387071,10,5,16
c20-english/ep17001/Z300303709,12,2,15
c20-english/ep40001/Z300306171,11,8,17
c20-english/ep30061/Z300602653,8,6,16
english/steelean/Z200496538,20,17,20
c20-american/am30073/Z200363898,7,2,13
english/farleyro/Z200372814,10,9,14
c20-english/ep30038/Z300602503,7,0,14
english/humphrey/Z200402007,14,10,16
english-ed2/ep2564/Z300672596,14,12,15
english/smartchr/Z400487777,14,14,16
english/wardedwa/Z200518084,13,11,15
english/popewalt/Z200464182,8,6,15
english/wattsisa/Z400522756,14,8,16
english/suckling/Z200501472,9,9,16
english/rossetch/Z300477791,13,11,15
faber/ep20068/Z300596640,15,10,19
c20-english/ep20146/Z300584971,14,2,20
american/am0939/Z200176842,13,11,14
c20-american/am22124/Z400298353,14,12,14
english/bluntwil/Z300283061,12,12,14
c20-english/ep33001/Z200299883,9,4,15
c20-english/abarnett/Z300683579,7,0,14
american/am0874/Z300175000,16,13,16
c20-american/am30024/Z400356855,9,2,14
c20-english/binyonro/Z300731693,14,10,14
english/barberma/Z200268464,15,10,16
english/hillaaro/Z200397039,10,8,13
american/am1327/Z200199920,14,14,14
english/rawnsley/Z200471924,14,13,14
english/hubertsi/Z200400967,12,7,14
english/popealex/Z300463468,7,0,15
english/byromjoh/Z300293808,20,14,20
english/crashawr/Z400324307,10,6,16
c20-english/ep32001/Z200305113,10,0,20
english-ed2/ep2557/Z200671052,20,17,20
english/barlowge/Z300270620,13,12,14
american/am0827/Z200174004,20,16,20
c20-american/am30024/Z400356882,6,4,13
c20-african-american/da20046/Z300328540,15,8,17
english/barlowge/Z300269953,13,12,14
english/griffinb/Z200383284,8,7,14
modern/car2501/Z400551903,13,6,20
english/rawnsley/Z300472783,14,11,14
english-ed2/ep2626/Z300677434,13,10,20
faber/fa2401/Z200566075,9,2,15
english/chambrob/Z200310337,10,10,14
english/barlowge/Z400270094,13,11,14
english-ed2/ep2302/Z200632279,19,13,20
english/hillaaro/Z200396865,16,7,20
english/wattsisa/Z300523174,19,8,20
english/rossetdg/Z400477984,10,9,14
english/bradstre/Z200286524,17,8,20
english/bowleswi/Z300285438,13,2,16
c20-english/ep20079/Z200597032,9,0,18
english/fletcher/Z300375333,12,8,14
american/am0731/Z200171518,11,9,14
american/am0338/Z200155638,14,12,20
english-ed2/ep2530/Z400669394,15,10,19
c20-english/ep20070/Z200591906,12,2,20
english/danielg1/Z300331635,16,13,18
english/miscell2/Z300438879,14,14,14
english/alfordhe/Z300140668,14,11,14
english/tolletel/Z200512148,12,10,14
english/thurlowe/Z200510599,12,8,14
english-ed2/ep2117/Z300627678,13,12,14
c20-english/ep58001/Z400608039,7,2,13
english/costello/Z200320970,13,6,16
english/southeyr/Z300494068,14,9,14
modern/car3701/Z200553449,12,0,14
english/talfourd/Z300503677,14,12,14
english-ed2/ep2514/Z300667086,14,13,14
english/masonwil/Z300426471,13,12,14
english/relphjos/Z200473279,10,4,16
english/davenant/Z200333013,11,4,18
english/devereau/Z400337944,13,9,14
american/am0160/Z300148880,12,11,13
english/wesleych/Z400527993,12,10,16
english-ed2/ep2381/Z300658418,10,8,14
english/sbgamble/Z200491067,15,14,17
c20-english/oxf0701/Z200586683,12,4,14
english/ayresphi/Z300265651,13,12,14
english/barlowge/Z200271307,13,13,14
english/wesleych/Z500529178,16,14,16
english/roweeliz/Z300478940,14,10,20
english/nicholjo/Z200450323,9,4,16
c20-american/am22202/Z300249193,11,4,17
english/habingto/Z200383754,12,10,14
english/jeffreys/Z200404501,15,14,15
english/turnerct/Z200507820,14,9,14
english/chattert/Z300311256,17,15,20
english/speedsam/Z200495819,9,8,14
faber/fa20502/Z400564946,8,0,15
c20-african-american/da22030/Z300572001,7,0,15
english/ellisonh/Z300348242,12,10,14
english/goss20ep/Z300578180,13,10,14
american/am0117/Z200147293,13,6,16
american/am1172/Z300192011,13,10,15
c20-english/abarnett/Z500683369,2,0,15
english/ephelia/Z200364382,12,12,14
english/burnsrob/Z200293129,14,9,16
english/cokaynes/Z400316127,15,13,18
english/anderso2/Z200260263,14,12,16
american/am0415/Z200159407,14,13,14
c20-american/am30158/Z300428256,12,2,18
english/rosewill/Z300476689,14,13,14
english/elysedmu/Z200349758,13,10,18
english/dobellsy/Z300339461,11,9,14
english/wesleych/Z400527694,13,7,16
american/am1346/Z300201824,13,12,14
english/deveresi/Z300338252,11,9,14
english/sewardan/Z300482233,14,12,14
english/whytesam/Z300535740,14,6,16
c20-english/ep30113/Z400605743,12,2,20
english/elliotte/Z300346490,14,8,14
c20-african-american/da22027/Z200571719,13,10,15
english/rawnsley/Z200472313,10,8,14
faber/fa3001/Z200566652,9,3,16
english/glenwill/Z200379499,14,8,16
american/am0064/Z300145310,13,11,14
english/wardfred/Z300519120,20,13,20
c20-american/am22170/Z400245961,12,10,14
english/ephelia/Z200364399,13,9,13
english/hollandh/Z200397937,11,10,14
english-ed2/ep2438/Z300661944,14,9,14
english/sblawes/Z300491718,14,10,20
english/griffinb/Z200383316,10,10,14
c20-english/ep51001/Z300307553,12,7,14
english/mooretho/Z300445357,14,12,16
english/gossesir/Z300587694,12,8,14
english/keblejoh/Z200408475,12,10,16
c20-american/am23033/Z300252824,7,0,16
english/wesleych/Z400528594,10,4,16
english/barberma/Z200268457,12,7,14
english/daviesjo/Z200333432,12,8,14
english/popewalt/Z200464066,9,7,15
english/scottjoh/Z400481215,15,12,16
english/barlowge/Z300270249,13,11,14
modern/car1702/Z200296527,16,8,16
modern/car3001/Z200552410,9,0,15
english/conderjo/Z400319140,19,12,20
c20-american/am30158/Z300427894,9,0,14
english/marstonp/Z400426051,12,7,14
english-ed2/clarejoh/Z300313076,14,12,14
english/clarejoh/Z200646363,11,10,14
c20-american/am20033/Z300211435,10,8,14
american/am0590/Z300166357,13,13,14
english/suckling/Z200501413,13,11,18
english/hannaypa/Z300385808,10,7,14
english/wesleych/Z500531039,11,7,16
english/smithjam/Z300489385,16,12,20
english/merival1/Z500428591,13,10,14
english/keachben/Z200407648,12,11,16
english/southeyr/Z200495534,14,10,14
english/knevetra/Z300410824,16,14,20
english/wesleych/Z400526715,13,8,16
c20-american/am30012/Z300354597,4,0,14
c20-african-american/da20076/Z300330179,6,0,14
c20-american/am20076/Z400214887,6,0,16
c20-american/am20053/Z300213181,14,8,16
english/wartont1/Z200521344,16,16,18
english/garthsir/Z200378062,15,8,15
english/smithhoz/Z200489214,12,10,16
faber/fa0401/Z200557478,11,2,18
english/sewardan/Z300482214,14,12,14
c20-english/ep20160/Z300601497,8,0,20
american/am0291/Z200154209,15,9,20
english/marstonp/Z400425672,12,8,14
modern/oxf0501/Z300214063,6,0,14
c20-english/ep20136/Z400598855,16,10,16
english/grainger/Z300381913,14,8,14
english/rossetch/Z300477739,13,11,14
english/perronet/Z200460347,16,12,16
american/am1143/Z200191449,18,14,20
english/wesleych/Z500531090,10,4,16
african-american/hortonge/Z200399903,16,12,20
english-ed2/ep2253/Z300630845,17,14,19
c20-american/am20129/Z300227056,14,4,14
c20-american/am22172/Z300246968,8,2,15
c20-english/fa0201/Z200608709,7,0,16
c20-american/am23113/Z400381456,8,0,14
c20-american/am30024/Z300357116,9,2,17
english/bancroft/Z200268310,12,11,14
english/popealex/Z300463919,11,7,14
english/whytesam/Z200535699,10,6,14
english/eliotjoh/Z200345296,12,8,16
english-ed2/ep2117/Z300627609,12,10,14
english/paynejoh/Z300458792,12,12,14
c20-african-american/da20026/Z300327031,14,12,15
faber/fa20502/Z200564865,6,0,14
english/mitchell/Z300441740,13,6,16
english/princejo/Z500465318,13,12,14
c20-american/am30151/Z300371193,9,2,15
english/wesleych/Z400532103,14,6,16
c20-american/am20117/Z300222739,9,0,16
english/couttshy/Z200322393,13,10,14
modern/car3303/Z200133112,9,2,14
modern/ent1401/Z200575429,15,6,16
modern/car2002/Z300134976,9,6,15
english/wesleych/Z400527685,14,12,16
english/sothebyw/Z300493929,12,12,14
c20-american/am22086/Z200235583,6,0,15
english/whytesam/Z300535582,13,12,15
english/barlowge/Z300271299,12,8,14
english/ellisonh/Z300348439,14,11,14
c20-english/fa0201/Z300608499,10,4,14
english/wesleych/Z500530373,18,8,20
american/am0654/Z400169333,14,7,15
american/am1327/Z200199749,10,8,14
english-ed2/ep2539/Z200669786,13,10,14
faber/fa1301/Z300561467,9,3,17
english/mastersm/Z200427303,7,6,14
english/goddardw/Z300379698,17,13,20
c20-american/am22114/Z300242116,11,2,15
english-ed2/ep2117/Z300627581,12,10,14
english/bennettw/Z300277754,12,9,14
english/ayresphi/Z300265630,14,11,14
english/barlowge/Z300271628,14,12,15
english-ed2/dobsonhe/Z300339842,13,12,15
english/rhoadesj/Z200473887,17,9,20
american/am1013/Z300182176,13,10,14
c20-english/car1501/Z300136022,14,10,14
english-ed2/ep2535/Z200669515,13,11,15
c20-african-american/da20036/Z300327331,4,0,13
english/bancroft/Z200268182,12,8,14
modern/ent1202/Z300575649,7,0,17
c20-english/fa21301/Z200610195,12,10,14
english/wardedwa/Z300517333,20,6,20
english/fullerth/Z200376981,14,4,14
english/deveresi/Z300338298,9,8,14
c20-english/ep20143/Z300599776,11,2,14
c20-english/oxf1501/Z200586977,8,0,14
english/wallered/Z200516936,20,18,20
english/smithcha/Z300489001,14,10,14
english/tupperma/Z200513607,19,10,20
english/wesleych/Z400527978,16,14,16
c20-english/ep30055/Z300602549,12,11,14
english/tayloran/Z200504229,14,14,15
english-ed2/ep2625/Z200676888,12,9,16
english/hughesja/Z200401352,13,10,15
english/ayresphi/Z300265658,16,12,16
c20-american/am20127/Z300226103,3,3,16
english-ed2/ep2530/Z200669455,14,10,20
c20-english/ep59001/Z300308057,10,8,14
c20-english/ep30038/Z200602260,8,0,14
english/halljoh2/Z400384893,17,13,21
english/crowewil/Z300325215,12,8,16
english-ed2/clarejoh/Z400314262,11,11,14
english/stanley1/Z200496129,13,6,14
c20-american/am20019/Z400205468,9,0,15
c20-american/am22184/Z300247924,13,2,16
english/bowlesca/Z200285213,10,8,14
english/moultrie/Z500447684,13,12,14
c20-american/am23086/Z300256274,13,4,18
english/mastersm/Z200427285,16,14,18
american/am0291/Z200154181,14,13,14
english/turnerct/Z200507812,14,10,14
c20-african-american/da22011/Z300262771,8,2,14
english/thurlowe/Z200510571,18,18,20
english/downmanh/Z300341597,14,12,14
english-ed2/hayesalf/Z200679340,12,9,14
american/am0027/Z300144698,16,12,16
c20-english/oxf0701/Z300586647,7,0,14
english/hoodthom/Z200398509,14,10,14
english/pyehenry/Z300467560,14,10,14
english/smithjam/Z300489357,12,6,15
american/am1302/Z200198264,9,8,16
english/crosland/Z200587438,15,6,16
modern/car1501/Z200136170,15,14,20
c20-english/ep30038/Z200602235,11,2,16
c20-american/am22150/Z300244042,11,0,18
english/smithhor/Z300489142,13,12,14
english/oldiswor/Z200452278,16,14,17
english/popealex/Z200463470,17,17,17
english/carpenep/Z200578055,20,13,20
english/hawkshaw/Z200388951,14,11,16
english/pennecu2/Z300460131,14,10,18
c20-english/ep30176/Z300607002,6,3,15
english/jacobhil/Z200404002,15,15,16
c20-american/am20072/Z300214448,10,10,14
american/am1143/Z300191539,17,16,20
english/smartchr/Z200487470,14,14,18
english/barlowge/Z300270388,10,9,14
c20-english/ep30092/Z400604364,14,5,20
english/elysedmu/Z200349599,12,10,14
american/am0654/Z400169451,12,10,15
english/brownth1/Z200290327,14,2,20
c20-english/fa0201/Z200608710,11,0,16
english/walshwil/Z200517080,16,10,20
english/sblawes/Z300491690,12,8,16
english/barlowge/Z300270376,13,12,14
english/heyrickt/Z300394804,11,8,14
faber/fa1801/Z300563142,8,2,15
english/fanemild/Z200372504,12,4,14
american/am1120/Z200190886,14,11,14
english-ed2/ep2640/Z200677856,14,12,20
english/keblejoh/Z200408471,14,8,18
c20-african-american/da22001/Z300570587,9,0,15
english/hardytho/Z200137315,16,13,18
c20-american/am30062/Z400363254,6,0,15
c20-american/am30242/Z400570347,8,0,14
english/baylynat/Z300274990,10,10,15
modern/car4503/Z300554911,12,4,15
c20-english/ep30038/Z200602245,8,2,15
english/duckstep/Z300343234,16,12,16
english/tupperma/Z200513743,14,11,14
english/sblawes/Z300491885,13,13,15
american/am0925/Z200176654,14,12,16
faber/fa0802/Z200558190,11,2,20
american/am0654/Z500169292,13,11,15
english/austinal/Z200546194,13,12,14
english/rawnsley/Z200472004,13,10,14
english/stevens1/Z200497034,13,6,16
english/griffinb/Z200383331,14,14,14
english/wiltonri/Z200539140,12,12,15
english/homeanne/Z200398320,12,10,14
english/wilsona1/Z200538465,15,15,18
english/trenchri/Z200512859,10,10,14
american/am0588/Z300165822,12,11,14
modern/car4101/Z300554084,10,0,15
c20-english/armitage/Z200608807,10,4,18
english/welstedl/Z300524452,13,13,14
c20-american/am20025/Z300545897,6,2,13
english-ed2/ep2528/Z300669204,12,6,15
african-american/hortonge/Z200399932,17,12,17
english/elliotte/Z400346424,12,8,14
english/wesleys2/Z300533529,13,7,14
english-ed2/tayloran/Z300504049,13,11,20
english/devereau/Z300336944,14,10,14
c20-english/ep11001/Z200300984,15,13,15
