id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines
c20-american/am23072/Z200305445,9,4,12
c20-american/am22090/Z300235913,10,0,30
faber/fa20604/Z200565064,10,0,17
modern/car4201/Z300554540,12,2,32
english-ed2/ep2369/Z300657178,25,24,32
c20-american/am30082/Z300364322,10,0,26
english/morriswi/Z300446853,63,46,76
english/dyergeor/Z300344414,43,6,66
english/trenchfr/Z300577853,19,10,27
c20-african-american/da20014/Z300326196,8,0,22
english/cookeliz/Z300320049,59,40,64
english/wesleych/Z500530554,9,0,16
english/bartonbe/Z200273499,19,14,34
modern/ent2601/Z300573887,17,0,46
english-ed2/ep2625/Z200677255,14,6,16
c20-american/am30139/Z300370176,10,6,18
modern/car4201/Z300554405,6,0,12
c20-english/ep20015/Z200594362,0,0,14
faber/fa1301/Z200560404,0,0,13
english/rossetdg/Z400477979,12,9,14
english-ed2/ep2625/Z200677051,18,4,24
english/hardytho/Z200137272,9,8,12
english/mackaych/Z200422529,15,12,24
c20-american/am23086/Z300256656,11,0,20
english-ed2/sladendo/Z300680680,13,12,14
english/wesleych/Z400532604,9,6,18
c20-english/ep20146/Z300585182,21,16,28
english/allingha/Z200142216,20,16,24
english/gossesir/Z200587888,57,36,72
c20-american/am22090/Z300235806,2,0,12
c20-english/ep58001/Z300607212,2,2,13
english/dobsonhe/Z300339716,27,14,56
english/wattwill/Z300523698,26,14,26
c20-english/ep29001/Z200304910,124,53,152
modern/car4301/Z200554666,5,0,30
modern/car2902/Z400134339,2,2,14
english/scottwil/Z300481331,14,10,14
english/doylesir/Z200341852,82,69,88
modern/car2902/Z300134657,22,0,26
c20-american/am22206/Z400249728,10,0,23
english/clarejoh/Z300312895,28,18,30
english/langandr/Z400413378,18,16,37
english/lyttoned/Z200420627,8,4,16
american/am0100/Z300146545,18,14,24
english-ed2/ep2198/Z300650269,20,16,24
english/rhoadesj/Z300473726,14,10,14
english/wesleych/Z400528866,8,8,12
english/gilfilla/Z400379118,20,10,24
english/bishopsa/Z300280600,10,8,10
english-ed2/ep2086/Z200626291,10,8,14
english/wardfred/Z300519724,20,16,24
english/mackaych/Z200421944,43,31,64
english/wattsala/Z300522164,14,7,14
english/duncombe/Z300344192,14,10,16
c20-american/am30108/Z300367989,15,0,26
english-ed2/clarejoh/Z400314486,15,9,24
english/biggjohn/Z200279082,58,45,69
american/am0382/Z200158652,22,18,28
english/heathrob/Z200390811,60,43,66
c20-american/am20114/Z300221274,2,0,9
english/rawnsley/Z300472919,13,12,14
english/carpenep/Z200578095,12,10,14
english/pfeiffer/Z200461024,12,8,14
c20-american/am22090/Z300235780,0,0,12
american/am0577/Z200165070,67,35,94
english-ed2/ep2525/Z200668949,6,4,10
english/wardfred/Z300519176,10,7,16
c20-american/am22171/Z400246693,13,8,13
english/boysesam/Z300286270,61,44,80
c20-english/ep02001/Z300300655,10,4,12
english/brucemic/Z300290744,60,50,68
english/palgrave/Z200455411,47,30,60
english/conderjo/Z400319179,20,14,20
c20-english/maxwell/Z200610452,64,50,80
c20-american/am20117/Z200224185,100,31,180
c20-american/am20088/Z400215889,4,0,20
english/wolcotjo/Z300541064,43,34,48
american/am1064/Z200184151,26,12,27
american/am0240/Z200152245,12,8,24
c20-american/am30167/Z300453985,13,4,24
english-ed2/ep2316/Z200654450,57,37,64
c20-african-american/da20078/Z300330341,37,16,44
english/nesbitep/Z200136279,54,37,65
english/graydavi/Z200382214,13,6,14
english/thompsfr/Z200568658,7,2,16
english/rhoadesj/Z200473898,16,12,32
c20-english/ep20142/Z200584692,14,8,15
english/burnsrob/Z200293023,5,0,16
american/am0453/Z200159845,13,13,14
american/am0254/Z200153121,28,20,44
c20-english/ep30065/Z300603108,14,2,20
english/smithale/Z200488784,59,46,72
english/lyttoned/Z400421670,6,4,16
american/am0604/Z200167377,22,14,36
english/darbycha/Z200332424,14,12,44
english-ed2/ep2535/Z300669532,20,17,42
english/colermar/Z200316766,14,12,21
english/hemansfe/Z300391429,24,18,32
c20-american/am30130/Z400369474,10,2,14
english/pfeiffer/Z300460921,12,10,14
american/am1302/Z200198579,12,4,16
c20-american/am20019/Z300205384,44,14,81
english/shelleyp/Z300484228,14,10,18
english/garnettr/Z200377856,7,0,10
english/doddwill/Z200340033,58,48,72
english/hemansfe/Z300391442,14,12,20
modern/car4201/Z300554194,12,10,14
c20-english/ep20159/Z300601049,14,0,28
english/dixonric/Z200339360,10,10,12
english/philipsk/Z300461521,62,44,68
english/wesleych/Z500529733,10,8,12
c20-english/fa1001/Z300610093,8,0,29
english/william5/Z400537826,18,12,22
english/anderso1/Z200260058,77,55,96
american/am0827/Z200174119,24,18,28
english-ed2/miscell3/Z200641361,68,46,73
english/wiltonri/Z300538821,13,13,14
c20-american/da22040/Z300203384,7,2,14
english/lintonwi/Z200416153,8,8,15
american/am0338/Z300156634,14,8,16
c20-african-american/da22027/Z400571638,8,0,16
english/wordswwi/Z400543113,14,11,14
c20-american/am20072/Z300214442,6,6,12
english/humphrey/Z200402039,34,26,36
english/sblawes/Z300491931,16,14,24
english-ed2/grayjohn/Z200679229,4,4,14
american/am0382/Z200158705,12,6,14
c20-american/am20126/Z300225688,13,9,26
english-ed2/waiteart/Z300680931,19,14,20
c20-english/ep30065/Z300603004,2,0,22
c20-african-american/da22030/Z300572187,23,4,53
c20-american/am20056/Z200213309,27,11,35
english/suckling/Z200501413,12,10,18
c20-american/am22170/Z300246396,12,8,16
c20-african-american/da20014/Z300326123,15,0,48
c20-american/am20110/Z300220326,11,11,14
english/mackaych/Z300422336,10,8,16
english-ed2/ep2090/Z300626944,13,8,14
english/wardedwa/Z300517908,7,2,12
english/mollineu/Z200442903,40,34,47
english-ed2/bellhenr/Z300647010,12,8,16
faber/fa20502/Z200564836,4,2,24
c20-american/am20094/Z300216457,20,6,31
english-ed2/ep2438/Z300661955,14,11,14
english/smartchr/Z200487469,20,18,20
english/austinjo/Z200265269,48,35,54
english/tennyfre/Z200508307,44,30,56
english/miscell3/Z200642711,64,55,80
english/devereau/Z400338010,12,7,14
english-ed2/clarejoh/Z200646464,16,14,28
c20-african-american/da22001/Z300570576,18,2,43
american/am0338/Z200155937,10,10,12
american/am0998/Z300181029,60,46,64
american/am0338/Z300156448,14,10,14
english/wardfred/Z300520608,45,41,48
english-ed2/gravesal/Z300679038,12,10,16
english-ed2/ep2478/Z300664081,16,8,24
modern/car0802/Z300296171,9,0,23
english/parkthom/Z300455991,77,67,84
english/rawnsley/Z200471969,16,13,18
english-ed2/ep2579/Z200673526,10,8,24
english-ed2/clarejoh/Z200646417,16,8,22
english/barlowge/Z200271034,14,12,16
american/am0102/Z200147133,23,17,30
c20-african-american/da20005/Z300133688,6,0,33
american/am1233/Z300193860,29,20,48
english-ed2/ep2376/Z200657794,8,8,12
english/mackaych/Z200422195,16,10,24
english/whitehe2/Z300534970,12,10,14
english/dolbendi/Z200340312,7,4,12
american/am0338/Z300156658,23,15,28
english/pittchri/Z200462211,62,53,76
c20-english/oxf0701/Z200586706,7,2,14
c20-american/am30024/Z300357617,0,0,11
english/bishopsa/Z300280580,10,4,10
english/stuarthy/Z300499370,16,16,20
american/am0382/Z200158789,26,22,28
english/rawnsley/Z200472376,11,10,14
english/lynchtho/Z300419954,11,8,24
english/rawnsley/Z200472511,14,11,14
english/sedleysi/Z400481881,16,6,18
c20-american/am30174/Z300454526,33,8,82
english/allingha/Z200142197,10,10,14
american/am0751/Z200172113,56,38,60
c20-american/am22170/Z300246424,21,18,25
english-ed2/ep2539/Z200669733,4,0,24
english/cowperwi/Z200323146,24,18,36
american/am0453/Z200159751,18,14,32
english/elliottc/Z200345730,58,48,72
english/rawnsley/Z200472658,11,9,14
english/hamilto3/Z200385391,32,23,64
c20-american/am20017/Z300204319,19,8,36
english/anderso2/Z300260685,19,10,32
american/am1268/Z300196392,22,10,24
faber/fa1301/Z200560387,13,2,28
c20-english/ep20004/Z300593361,8,6,10
american/am1107/Z200189821,18,12,20
c20-african-american/da20026/Z200327097,8,6,12
english/hickeyem/Z200396475,10,5,11
american/am0539/Z200163896,44,24,48
english/pennecu2/Z200460212,40,22,52
american/am1089/Z300188902,9,5,20
american/am0596/Z200166733,3,0,16
english/milmanhe/Z200437376,42,0,100
english/lovibond/Z200418343,14,4,20
c20-american/am22097/Z300239636,2,2,24
c20-american/am22124/Z300297626,4,2,16
english-ed2/ep2258/Z200631833,19,9,21
english/rawnsley/Z200472657,9,9,14
c20-english/ep20026/Z300594946,15,15,20
c20-english/oxf0701/Z300586636,27,5,39
english/collinsj/Z200318093,8,8,12
american/am0874/Z200175039,26,20,30
english/marstonp/Z400425999,17,8,20
english/clarejoh/Z400314386,24,22,24
english/tupperma/Z200513669,16,2,34
c20-english/ep58001/Z400607976,9,4,55
american/am0009/Z200140180,73,56,80
english/paynejoh/Z400458547,40,28,50
english/shawcuth/Z300483761,37,32,42
american/am0255/Z300153186,13,8,15
american/am0582/Z300165207,10,4,14
faber/fa1501/Z300561901,4,0,19
english/peacockt/Z300459438,19,11,36
american/am0966/Z200177965,26,18,32
c20-english/ep30113/Z400605694,4,0,11
english-ed2/ep2432/Z200661722,11,9,14
english-ed2/ep2282/Z300653593,26,20,60
american/am1327/Z200199442,14,4,14
english/crowewil/Z300325196,15,4,27
c20-english/ep65001/Z300308303,8,6,16
american/am0898/Z200175694,5,0,18
american/am0769/Z200172546,10,7,15
english-ed2/galenorm/Z200678367,19,17,25
american/am0453/Z200160475,18,12,18
c20-american/am20014/Z400203739,7,0,28
english/lambmary/Z200411362,50,40,56
english/gossesir/Z200587881,83,57,92
english-ed2/ep2549/Z300670508,14,10,14
english/nicollro/Z200450986,27,17,64
english/ellisonh/Z300348827,11,9,14
english/inchbold/Z300402834,14,14,14
english/leighto2/Z300415448,14,8,16
english/cowleyab/Z300322661,12,7,20
english/davistho/Z300335869,18,12,24
c20-american/am30040/Z400358681,14,8,20
c20-american/am22114/Z300241925,4,0,54
english/bethunea/Z200278257,60,51,68
american/am0652/Z200168951,11,10,14
english/wesleych/Z600525622,41,28,64
american/am0998/Z300181003,55,48,66
c20-english/ep20021/Z300578564,10,0,17
english/tutchinj/Z200515018,30,16,41
c20-english/ep20027/Z300595101,10,6,24
english/hillaaro/Z200397060,31,18,46
english-ed2/ep2567/Z300673068,14,6,14
c20-american/am22206/Z400249949,6,2,16
faber/fa20604/Z300565059,0,0,12
english/storyrob/Z200498547,14,10,16
english/thornbur/Z200510365,29,18,48
american/am1218/Z200193661,37,28,48
c20-american/am22028/Z200230782,37,5,55
american/am0604/Z200167172,61,52,77
english/yaldenth/Z200545090,22,15,27
american/am1107/Z200190214,4,4,12
english/swaincha/Z300501734,10,8,14
english-ed2/ep2375/Z300657642,16,14,16
faber/fa20402/Z300564510,14,4,14
english-ed2/ep2196/Z400630007,22,8,40
c20-american/am20007/Z400202909,12,6,17
english/garnettr/Z300377899,10,8,14
faber/oxf1501/Z300586863,4,4,28
c20-english/ep83001/Z400300027,22,20,24
english-ed2/clarejoh/Z200646644,13,8,20
c20-english/ep17001/Z300302677,39,29,44
english/wardfred/Z300520389,13,13,14
american/am0710/Z200170945,20,19,22
english/mackaych/Z300421983,16,10,24
english/elliotte/Z300346459,8,8,14
american/am0338/Z300156440,23,15,30
english/bowleswi/Z300285633,6,4,12
c20-american/am23028/Z300252604,38,33,40
english/bennettw/Z200277390,30,18,40
english/leighto2/Z300415440,10,4,12
faber/ep20068/Z300596682,17,12,24
english-ed2/ep2349/Z300655151,37,29,40
english/woodford/Z300542296,54,42,65
english/carypatr/Z300309387,16,14,24
faber/fa2701/Z200566424,20,0,72
english-ed2/ep2381/Z300658296,32,18,32
faber/fa1601/Z400562200,38,34,49
english/byromjoh/Z300293837,33,20,36
modern/car5401/Z300556441,0,0,14
english/wartont2/Z300521414,23,13,28
c20-american/am20075/Z300214684,5,0,25
english-ed2/ep2258/Z200631834,12,10,16
american/am0977/Z200178203,5,0,10
english/hardytho/Z300136765,15,10,28
english-ed2/ep2309/Z200653876,47,33,51
english/dibdinch/Z200338441,39,32,54
english-ed2/ep2283/Z200632162,33,22,34
english/stuarthy/Z300500650,93,54,98
english/roweeliz/Z300478994,42,27,60
c20-english/ep30092/Z400604401,21,2,97
english/lyttoned/Z300421722,18,14,25
english/smartchr/Z400487824,37,25,44
english/proctera/Z200466208,23,15,25
c20-american/am23086/Z300255887,13,2,26
english/barlowge/Z400271542,16,10,17
c20-english/ep20152/Z200586080,16,2,50
english/lambmary/Z300411528,15,14,19
american/am1327/Z200199535,14,12,14
american/am0093/Z200146284,10,8,16
english/keblejoh/Z200408427,16,14,16
english/rossetch/Z300477734,26,22,36
c20-american/am30068/Z300363520,6,0,22
english/bennettw/Z300277422,28,24,40
english-ed2/ep2178/Z200648875,45,30,60
american/am0977/Z200178691,6,4,12
american/am0731/Z200171810,32,21,37
english/sewardan/Z300482282,14,9,14
american/am0789/Z300173531,18,6,32
c20-english/ep20051/Z300596132,2,0,18
english/duncombe/Z300344309,54,40,61
english/jacobhil/Z200404120,10,6,10
english-ed2/ep2615/Z200675499,26,12,32
c20-american/am30192/Z300552951,14,0,25
english/clarejoh/Z300313610,77,55,88
c20-american/am23069/Z300255678,4,0,27
c20-english/ep20143/Z300599929,15,12,16
african-american/paynedan/Z300458004,20,17,24
english-ed2/ep2552/Z200670664,26,26,32
english-ed2/ep2564/Z300672178,11,10,13
c20-american/am30188/Z400548732,4,2,14
english/vaughanh/Z200515498,90,52,100
american/am1183/Z300192370,13,11,14
english/buchanan/Z400291334,13,10,14
english-ed2/miscell3/Z200643416,26,22,35
english/elliottc/Z200345679,32,28,40
english/pennecu2/Z200460244,10,4,10
american/am0027/Z300144418,16,14,20
c20-english/ep58001/Z300607541,0,0,11
english-ed2/ep2361/Z200655870,12,6,12
english-ed2/ep2530/Z500669410,10,4,14
english/elgeejan/Z200345252,24,14,44
english/smartchr/Z300487959,46,38,60
c20-american/am30012/Z300354800,0,0,48
american/am1120/Z200190786,14,12,14
english/hardytho/Z200137197,22,14,28
american/am0076/Z200145541,55,44,64
american/am1327/Z200199470,10,6,14
english/rossetdg/Z300478620,12,5,14
english/keategeo/Z200407870,10,8,16
english/dolbendi/Z200340293,69,34,88
american/am1040/Z200182720,29,6,58
english/shenston/Z300484573,68,52,80
english/cowperwi/Z200323041,29,10,36
c20-american/am23033/Z300253861,7,2,14
c20-english/ep84001/Z300577309,6,0,24
english/moultrie/Z400447722,70,52,82
english/mackaych/Z300422344,9,7,18
english/rossetch/Z300477156,83,65,95
english/woodford/Z300542366,38,28,48
english/bishopsa/Z300280321,53,42,58
c20-american/am23079/Z300255737,10,0,24
c20-american/am22124/Z300298041,4,2,11
english/cookeliz/Z300319774,12,10,14
american/am0559/Z200164589,8,6,12
c20-american/am20033/Z200211390,9,0,17
c20-american/am22159/Z300245099,64,12,74
faber/fa2001/Z200563503,15,6,41
american/am0027/Z300144450,13,13,14
english-ed2/ep2283/Z200632043,30,23,50
american/am0939/Z200176787,57,44,64
c20-english/ep30113/Z400605794,4,2,20
c20-american/am20061/Z400213689,188,40,274
american/am0966/Z200177987,26,22,32
c20-american/am22180/Z300247248,22,5,50
c20-american/am30222/Z300569636,6,0,12
american/am0167/Z300149083,46,33,48
english/southeyr/Z300495516,43,0,55
english/barlowge/Z500270049,13,12,14
english/devereau/Z400337528,14,14,16
english/morrissi/Z300446273,23,20,24
english/bickerst/Z200278551,15,0,18
c20-english/car3303/Z300132883,29,2,77
english/barlowge/Z300270233,15,9,19
english/tupperma/Z200513586,25,16,26
modern/car1501/Z200136181,24,6,60
american/am0027/Z300144519,57,40,60
c20-american/am20002/Z200202097,18,6,24
american/am1346/Z300201778,12,9,14
english/montgoja/Z300443669,26,20,30
c20-american/am23104/Z300258169,15,0,23
american/am0182/Z200149996,21,12,30
american/am0240/Z200152235,24,20,24
c20-english/armitage/Z200608813,7,4,35
c20-american/am30083/Z300364884,10,10,19
english/sharpwil/Z200483392,22,14,33
english/warrenjo/Z200521164,40,18,45
american/am1268/Z300196356,85,60,100
c20-english/ep20140/Z300584510,10,0,35
c20-american/am22114/Z300242047,2,0,55
english/wesleych/Z500531209,17,10,24
c20-african-american/da22027/Z300571447,13,0,37
english/hickeyem/Z200396249,56,26,92
c20-american/am30108/Z300368014,0,0,10
c20-american/am23017/Z300251066,2,0,20
english/lloydcha/Z200416850,11,10,14
c20-american/am22150/Z400243991,11,2,15
english/wattsala/Z200522100,75,52,92
english/trenchri/Z200512792,19,18,22
english-ed2/clarejoh/Z300314905,10,6,11
c20-american/am20127/Z300226365,11,2,18
american/am0652/Z200168733,44,25,50
c20-american/am20019/Z300205912,15,2,27
c20-american/am22041/Z200231798,9,4,20
american/am1066/Z300184779,4,0,13
english/billings/Z400279480,19,10,22
english/glenwill/Z200379483,14,8,24
c20-english/ep30118/Z200606021,2,0,24
modern/car3902/Z300553987,6,4,14
english/manganja/Z200424370,29,20,36
english-ed2/ep2198/Z300650268,20,18,28
english/clarejoh/Z400314457,27,20,36
c20-african-american/da22011/Z300262739,6,0,17
english/brownieb/Z300288760,22,18,32
c20-african-american/da22025/Z300571329,16,0,26
english/stevensg/Z300496854,26,21,30
c20-english/car2302/Z200592020,8,0,16
english/smithjam/Z300489280,30,20,40
english/strodewi/Z200498993,32,20,36
english/wesleych/Z500525988,30,20,40
c20-american/am20129/Z300227029,7,6,10
english-ed2/galenorm/Z200678791,16,12,16
american/am0710/Z200170717,6,6,16
english-ed2/ep2223/Z200652207,33,20,72
english/anderso1/Z200259946,56,42,74
american/am0338/Z200155892,27,18,32
american/am0654/Z400169245,12,10,15
english-ed2/ep2609/Z200674726,11,8,16
american/am0480/Z300161529,8,6,16
english/wardedwa/Z300517650,48,33,52
faber/fa20301/Z300297130,7,0,24
english/devereau/Z400337563,22,18,24
english/mooretho/Z300445740,22,20,24
english/nesbited/Z200588118,15,12,16
c20-english/oxf0701/Z300586739,12,4,21
c20-american/am20097/Z300216817,6,0,10
african-american/hortonge/Z200399835,32,12,41
c20-african-american/da20012/Z200326004,37,4,76
english/swaincha/Z300501696,26,15,28
c20-american/am23086/Z300256127,20,0,31
english/wesleych/Z400525097,8,8,16
c20-english/car3303/Z300132814,12,0,31
english/hawkerro/Z200388747,12,10,12
english/colersam/Z300317086,12,10,14
african-american/simpsonj/Z200486633,43,25,52
english/devereau/Z400336784,36,11,70
english/bloomfie/Z300282986,11,4,14
american/am0382/Z200158584,30,20,40
english/byrongeo/Z300294682,9,4,10
english/trenchri/Z200512862,13,9,14
c20-african-american/da20005/Z300133558,2,0,32
american/am0716/Z200171228,14,10,14
english/wesleych/Z500530512,23,16,32
english/cokaynes/Z400316204,13,11,18
c20-american/am20014/Z300204147,0,0,18
english-ed2/ep2428/Z300661201,8,6,12
english/bromeale/Z300288029,48,26,51
english/washbour/Z200521537,18,10,26
american/am1327/Z200199901,14,10,14
english-ed2/ep2406/Z200659354,29,14,48
english/howittma/Z300400646,16,15,16
c20-american/am22041/Z300232609,9,0,13
english/mitfordm/Z300442148,13,12,14
english/stepneyg/Z200496689,20,18,20
english/savageri/Z300480900,83,71,86
english/cottlejo/Z300321359,79,66,90
english-ed2/ep2117/Z300627386,13,8,20
c20-american/am22086/Z300235623,8,0,29
modern/car2802/Z200546809,4,0,20
english/morriswi/Z300446900,22,20,38
american/am0590/Z200166624,15,6,18
english/wesleych/Z400528095,10,4,12
english/gossesir/Z400587950,13,11,14
c20-american/am20002/Z300202280,12,2,36
english/bartonbe/Z300273849,24,18,30
english/clarejoh/Z300313490,40,34,45
american/am0027/Z300142833,42,31,50
english/morriswi/Z400447208,16,6,16
modern/car3501/Z300553214,18,10,19
african-american/menardjo/Z200427729,16,10,20
english-ed2/woodsjam/Z300681920,35,33,36
english/marstonp/Z400425694,14,14,14
english/rawnsley/Z200472565,14,13,14
english/brownth1/Z300290220,16,9,20
english-ed2/ep2625/Z200677201,10,6,12
american/am1346/Z300201807,12,10,14
english/barneswi/Z300272548,24,13,27
english/wesleych/Z300526887,32,26,36
english/meynella/Z300429345,15,13,15
english-ed2/ep2379/Z400658073,20,16,21
english/william3/Z200536982,74,58,80
c20-english/ep20051/Z300596297,12,6,24
american/am0214/Z400151141,14,10,14
american/am0117/Z200147617,16,10,24
english/cowperwi/Z300323085,22,12,24
c20-english/ep20140/Z300584511,28,8,38
english/devereau/Z400337518,20,18,24
modern/ent1003/Z300576002,8,2,30
english/dowdened/Z300341284,13,9,14
american/am1208/Z300193463,46,32,50
english-ed2/ep2178/Z200649518,28,22,32
american/am1013/Z300181871,44,32,48
c20-american/am23086/Z300256229,2,2,24
english/lambmary/Z300411586,13,13,14
american/am0731/Z200171813,53,16,70
english/lambchar/Z200411219,42,28,60
english/arminrob/Z300263111,10,8,20
c20-english/ep20159/Z400601313,11,2,20
english/dowsoner/Z400341686,44,32,52
c20-american/am30151/Z300371574,73,8,87
english/bourdill/Z300284587,13,7,14
c20-english/car0802/Z300296041,7,0,35
english/mackaych/Z200423396,78,60,96
american/am1120/Z200190321,19,12,20
english/rawnsley/Z200472081,25,18,26
english/quillina/Z200469693,66,49,72
american/am1252/Z200194343,20,14,24
american/am0182/Z300150207,72,60,88
c20-american/am22097/Z200236467,18,4,31
english/southeyr/Z200494977,56,44,64
english/bensonar/Z300278204,20,16,24
english/wyvillsi/Z200544974,26,10,30
english/ingelowj/Z200402967,26,20,28
english-ed2/ep2253/Z200630878,14,14,18
english/pattison/Z200457845,13,11,14
english/arwakere/Z200264719,15,9,16
english/wesleych/Z300525009,34,24,42
english/miscell3/Z200441001,20,16,24
c20-american/am22166/Z300245328,10,2,22
english-ed2/ep2500/Z200666600,15,13,17
english/speedsam/Z200495876,20,12,20
english/woodford/Z300542277,44,38,60
c20-american/am23079/Z300255753,4,2,12
c20-american/am22150/Z400243982,10,2,28
english/wesleych/Z400532250,14,8,16
english/cookeliz/Z300320017,16,14,16
english/thompsfr/Z300568801,46,35,56
english/tennysoz/Z200508575,68,40,76
american/am0172/Z300149806,22,17,24
english/cottonch/Z200321705,15,10,24
english/myersern/Z300449138,16,12,16
american/am0313/Z200154663,12,8,12
c20-african-american/da22054/Z300572941,25,8,61
c20-american/am20018/Z500204396,18,12,24
c20-american/am30108/Z300368405,20,6,29
american/am0598/Z200166902,35,26,40
c20-english/ep20026/Z300594867,13,8,14
c20-english/ep20151/Z200600875,20,0,30
english/traillhe/Z200512531,50,38,58
english/thomaswi/Z200509308,9,6,12
english/miscell3/Z200641154,91,28,100
c20-english/ep20146/Z300585317,52,37,63
